Original ID,Question Text,Answer,Notes/Comment,identifier
63.3,"What are your policies concerning: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",Our security team regularly audits and enforces these standards.,,cd4322e5-bf80-4569-96e4-a5ed060159b8
49.6,"Can you provide details on: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",A dedicated team ensures continuous monitoring and adherence.,,f029c2c9-26af-4d08-96cd-a2a5f77c01f2
47.2,In what ways do you address: do you maintain a policy that addresses information security for all personnel?,A dedicated team ensures continuous monitoring and adherence.,,8713741b-b35d-46cd-a87f-286636e1b9db
60.3,Can you provide details on: do you restrict access to cardholder data by business need to know?,A dedicated team ensures continuous monitoring and adherence.,,283bbc71-c30f-44f7-ae9b-590a682d3348
57.1,Can you provide details on: do you identify and authenticate access to system components?,We utilize automation and manual processes to comply with these requirements.,,ab902e15-0bef-4337-b347-54a0de641011
68.4,Can you provide details on: do you restrict physical access to cardholders data?,We utilize automation and manual processes to comply with these requirements.,,7d9e1fb6-3b02-495a-85d9-15924e59a713
60.6,What are your policies concerning: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,Our security team regularly audits and enforces these standards.,,b5003e16-78c9-491b-bb65-4fccbd43b99b
42.4,What are your policies concerning: do you install and maintain a firewall configuration to protect cardholder data?,We follow industry best practices and guidelines.,,8e0c8640-7970-4131-99d4-2c12434ba711
44.6,Can you provide details on: what information do you have about the service provider organization?,We have strict policies in place to ensure compliance.,,55344e96-4317-4942-9e32-7cc7777ea5a0
47,How does your company handle: does the organization use one or more payment applications?,We have strict policies in place to ensure compliance.,,f8931311-e5e3-46e3-baf4-e049339ff752
77.2,In what ways do you address: do you protect all systems against malware and regularly update anti-virus software or programs?,Our security team regularly audits and enforces these standards.,,16a33087-ca13-488d-8e50-722154e3d4dc
51.8,What are your policies concerning: is there information available about the qualified security assessor (qsa) company?,Our security team regularly audits and enforces these standards.,,95704987-d9a7-48b4-9278-83ffc38c083f
68.6,Please explain your process regarding: do you regularly test security systems and processes?,Our security team regularly audits and enforces these standards.,,48742c0d-2c48-4744-ad1a-19e8fd40e7a8
55.3,Please explain your process regarding: do you track and monitor all access to network resources and cardholder data?,We utilize automation and manual processes to comply with these requirements.,,b47b0702-584e-4998-b30e-d4dc0dce6b82
69.1,What are your policies concerning: do you protect stored cardholder data?,We follow industry best practices and guidelines.,,25e1a4df-2ef7-4892-af01-ab59a616dcf9
47.2,"Please explain your process regarding: 
how does your business store, process, and transmit cardholder data, and in what capacity?",We utilize automation and manual processes to comply with these requirements.,,a17baa1e-8cdc-4f5b-afde-303c1e11dc4f
67.7,"Can you provide details on: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",We follow industry best practices and guidelines.,,673092f0-27e6-4914-a5d2-37b1f3ac2aa6
42.8,"Can you provide details on: do you encrypt the transmission of cardholder data across open, public networks?",Our security team regularly audits and enforces these standards.,,0b8931e5-3e5b-4bb1-80d6-8adcacf27df1
62.9,In what ways do you address: should vendor-supplied defaults for system passwords and other security parameters be avoided?,We follow industry best practices and guidelines.,,af3e83c8-a02f-4957-a938-20da535e9987
76.6,"Can you provide details on: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",Our security team regularly audits and enforces these standards.,,ac60555e-8e86-4629-b195-52339cd181da
53.7,How does your company handle: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,We utilize automation and manual processes to comply with these requirements.,,c1bdc504-82a3-4c7f-923e-f7780b2d053a
42.3,How does your company handle: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,We follow industry best practices and guidelines.,,73f95458-9c9e-459a-9ce6-745d4079da51
62.3,Please explain your process regarding: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,A dedicated team ensures continuous monitoring and adherence.,,e6a1d681-3eec-432e-b648-11640a98c4f9
59.5,"What are your policies concerning: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",We follow industry best practices and guidelines.,,34daee91-45d5-4939-9f32-a3cd28384449
68.2,Can you provide details on: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,Our security team regularly audits and enforces these standards.,,fb19eb00-6520-452a-8e4a-d207f2506575
62.7,"What are your policies concerning: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",We follow industry best practices and guidelines.,,7153d98c-e31c-47b4-9b37-52d92b6c4b2c
57.8,"What are your policies concerning: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We have strict policies in place to ensure compliance.,,66be467f-402f-4c2f-8469-bb70eb9b5cf1
49.8,"What are your policies concerning: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We follow industry best practices and guidelines.,,a9914192-4b6f-4b51-9ccf-20efde7e5637
48.1,In what ways do you address: do you maintain a policy that addresses information security for all personnel?,We follow industry best practices and guidelines.,,82091f26-cf93-435d-9c57-3c0bc468b0cf
69.4,Can you provide details on: do you restrict access to cardholder data by business need to know?,We utilize automation and manual processes to comply with these requirements.,,ef52ac16-9211-491a-894c-600ef3d672b9
61.5,In what ways do you address: do you identify and authenticate access to system components?,A dedicated team ensures continuous monitoring and adherence.,,fd635c14-772f-4d85-b30d-1a709e238a03
44.1,What are your policies concerning: do you restrict physical access to cardholders data?,We follow industry best practices and guidelines.,,b9311c23-78f7-4f78-af24-61339d086b49
67,How does your company handle: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,We utilize automation and manual processes to comply with these requirements.,,8dab4e0a-8b62-4b89-8ace-cc24c167bc20
71.5,How does your company handle: do you install and maintain a firewall configuration to protect cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,12c5e83d-1ace-426c-a072-b6a8459f906c
71.6,Please explain your process regarding: what information do you have about the service provider organization?,We utilize automation and manual processes to comply with these requirements.,,47be738d-263f-4770-92e6-38e02941ed64
54,What are your policies concerning: does the organization use one or more payment applications?,We have strict policies in place to ensure compliance.,,a430ccc9-dd21-4def-8fa8-7ebb99b019a0
48.9,Please explain your process regarding: do you protect all systems against malware and regularly update anti-virus software or programs?,Our security team regularly audits and enforces these standards.,,5a5ade0f-c2d0-4406-b8bf-3fd1cb425370
75,What are your policies concerning: is there information available about the qualified security assessor (qsa) company?,We utilize automation and manual processes to comply with these requirements.,,8dab2629-d24a-4cd9-9067-486567ae1f3b
75.2,Can you provide details on: do you regularly test security systems and processes?,We have strict policies in place to ensure compliance.,,561feae1-ccbb-4a69-8e15-6ee82998098f
64.7,In what ways do you address: do you track and monitor all access to network resources and cardholder data?,We have strict policies in place to ensure compliance.,,62fea03b-5eae-4be3-a855-6b13f8aa3366
70.3,In what ways do you address: do you protect stored cardholder data?,We utilize automation and manual processes to comply with these requirements.,,11f5ffcd-b13c-4ffa-b7a1-b734c4ec2511
59.1,"Please explain your process regarding: 
how does your business store, process, and transmit cardholder data, and in what capacity?",A dedicated team ensures continuous monitoring and adherence.,,22658e86-e748-49b7-aa78-6e88a327663e
55.4,"How does your company handle: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",A dedicated team ensures continuous monitoring and adherence.,,b33696db-5d82-4b5d-befa-37b6724ddbdf
61.6,"Please explain your process regarding: do you encrypt the transmission of cardholder data across open, public networks?",We utilize automation and manual processes to comply with these requirements.,,0ad2780b-4112-4170-b2d8-57cc5a45fb6c
46.8,What are your policies concerning: should vendor-supplied defaults for system passwords and other security parameters be avoided?,We utilize automation and manual processes to comply with these requirements.,,e695a79a-7328-4938-b637-f3fa452e4e85
45.8,"What are your policies concerning: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",We utilize automation and manual processes to comply with these requirements.,,06f63889-52ad-45e3-a47e-e16cc5bbf163
72.6,In what ways do you address: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,A dedicated team ensures continuous monitoring and adherence.,,989e1866-932a-4eb0-bef9-da13ea0c0513
56.4,How does your company handle: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,We have strict policies in place to ensure compliance.,,9a148df2-6ffc-49cf-b344-75b97a8f91b2
61.4,In what ways do you address: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,We utilize automation and manual processes to comply with these requirements.,,4b06ade9-b8f7-4fbd-a005-d4a6489fb13e
45.3,"What are your policies concerning: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",We utilize automation and manual processes to comply with these requirements.,,178a293f-030e-4e40-9625-2ba9ad1a196a
60.3,What are your policies concerning: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,We utilize automation and manual processes to comply with these requirements.,,875f113a-4d32-45df-bcd9-e7d19dcaf974
52,"Please explain your process regarding: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",A dedicated team ensures continuous monitoring and adherence.,,37b17237-d29d-4145-aad5-f116a64deb63
55.2,"Can you provide details on: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We have strict policies in place to ensure compliance.,,2eb1573f-5bf7-4b6a-889c-1ee58dbedafb
53,"How does your company handle: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We follow industry best practices and guidelines.,,9c3a8629-46f3-41df-83a3-ef08fb577a54
42.8,Please explain your process regarding: do you maintain a policy that addresses information security for all personnel?,We follow industry best practices and guidelines.,,7183472c-bb26-4375-8000-1d93ea87a982
67,Please explain your process regarding: do you restrict access to cardholder data by business need to know?,A dedicated team ensures continuous monitoring and adherence.,,3aa6cc22-cd5b-46fa-b581-fa3b069b2044
67,How does your company handle: do you identify and authenticate access to system components?,A dedicated team ensures continuous monitoring and adherence.,,b3e296fa-3d8e-4a55-ad95-619be398e112
52.2,What are your policies concerning: do you restrict physical access to cardholders data?,We follow industry best practices and guidelines.,,d31f76ec-f43a-4cd4-ac67-6694b223cdc7
49.3,What are your policies concerning: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,We utilize automation and manual processes to comply with these requirements.,,f0a1877b-4c25-40e4-8984-0fde813cb369
63.6,How does your company handle: do you install and maintain a firewall configuration to protect cardholder data?,Our security team regularly audits and enforces these standards.,,a84abf81-78eb-4ec6-8303-d1ce4f6c1125
73.6,Please explain your process regarding: what information do you have about the service provider organization?,A dedicated team ensures continuous monitoring and adherence.,,5db832dc-98b1-42a6-8307-a72df0dd9509
